1.8265429640846268e-19	4.672394145060789e-15
1.8241943011965124e-19	4.5688131802987736e-15
1.8307781801774012e-19	4.500274641231844e-15
1.858547472866507e-19	5.443679754807132e-15
1.872228295824119e-19	5.772335268375771e-15
1.8657353979406476e-19	5.57676505348709e-15
1.9156025239039668e-19	6.092731006193957e-15
1.9097340143503586e-19	7.55261888069083e-15
1.9173638797808497e-19	7.269078802670213e-15
1.9131393436532214e-19	7.0569597819562175e-15
1.9131393436532214e-19	6.915192193728587e-15
1.9131393436532214e-19	6.7762725810730105e-15
1.9131393436532214e-19	6.640143730877773e-15
1.9131393436532214e-19	6.506749579388034e-15
1.9205384025738746e-19	6.40305660636853e-15
1.9267261396319814e-19	6.29231859998359e-15
1.9205384025738746e-19	6.16314163752548e-15
1.9242486560640104e-19	7.769478444348972e-15
1.9655375770794108e-19	6.1438861757297575e-15
1.9826827785400914e-19	5.98841447073219e-15
2.005206703963047e-19	5.902183020843222e-15
2.011591104730645e-19	5.7337752370986555e-15
2.0764590881980644e-19	5.7949594567550206e-15
2.0587236895486596e-19	5.611884446313098e-15
2.1042513760564638e-19	6.1165260858523034e-15
2.0666857953570211e-19	5.527559483913395e-15
2.0680158035852277e-19	5.409180217714812e-15
2.0587236895486596e-19	5.279944344159136e-15
2.0587236895486596e-19	5.185023277652251e-15
2.156327754469387e-19	6.433478481755893e-15
2.1480202943914338e-19	7.954098891774434e-15
2.1480202943914338e-19	7.592114143345682e-15
2.1521700160442139e-19	7.234336525369516e-15
2.1517085402535512e-19	6.8599602116424205e-15
2.1480202943914338e-19	6.654482506499026e-15
2.1424997760100224e-19	6.537323938294625e-15
2.154247882192986e-19	8.4501405660458e-15
2.1521700160442139e-19	8.214291887523815e-15
2.123289453152762e-19	7.67479624533281e-15
2.1646673436166614e-19	7.095521400373102e-15
2.1521700160442139e-19	7.40704097466355e-15
2.1584096348102812e-19	8.690859312056381e-15
2.202596435004529e-19	6.511183376010112e-15
2.202596435004529e-19	6.3803799149949345e-15
2.238831973427247e-19	6.318872457516277e-15
2.2255159545156225e-19	5.8745627637064764e-15
2.2509437389125625e-19	6.229398669219585e-15
2.246386777179403e-19	6.096957671209867e-15
2.245519831006172e-19	5.718518393984432e-15
2.333892350397863e-19	6.605369140551787e-15
2.3070215050261753e-19	6.317429991900262e-15
2.3025732053930323e-19	5.960062506769047e-15
2.3025732053930323e-19	5.845720350123039e-15
2.357350724747145e-19	7.0179195979977104e-15
2.3422727767065645e-19	6.794830159062501e-15
2.3947311920513895e-19	7.8279509254341e-15
2.3849937514532835e-19	7.583336249258333e-15
2.4039928055600405e-19	7.487887446772904e-15
2.4104086255598157e-19	7.353491367304888e-15
2.402446719593774e-19	8.11085030966484e-15
2.452102643312523e-19	7.262665057647814e-15
2.512033416666428e-19	7.309397168786955e-15
2.5147283447581675e-19	7.096629129078929e-15
2.512706877814589e-19	6.920223474793321e-15
2.5163466891614372e-19	6.791547823724047e-15
2.509879553730831e-19	6.627810761280016e-15
2.5555009457844133e-19	7.737788632042406e-15
2.5653843356861293e-19	8.18517159141465e-15
2.5604378719559725e-19	7.955584575071553e-15
2.5874844912889954e-19	8.651795457665153e-15
2.5703403554003265e-19	8.401986089512138e-15
2.6356466548920547e-19	9.592256590161181e-15
2.6343752500939423e-19	9.372919099961901e-15
2.642437850843698e-19	9.181275837521652e-15
2.6356466548920547e-19	9.041914188779564e-15
2.6509514585859346e-19	9.966715408629411e-15
2.747609271757116e-19	9.210871295851155e-15
2.7552797552883267e-19	8.933088239193643e-15
2.7446647750177244e-19	8.654797274976762e-15
2.735850204233053e-19	8.464097610284768e-15
2.745724430154431e-19	8.248073660351596e-15
2.8035575001093244e-19	9.709695078307062e-15
2.855041736225437e-19	1.0696374886930538e-14
2.8384021296776353e-19	1.0322278969754934e-14
2.843519694338609e-19	1.0146245659008229e-14
2.8581922061671907e-19	1.0002942776497175e-14
2.871803252500983e-19	1.2707755924150046e-14
2.8714621876628216e-19	1.2335440659597992e-14
2.8692462533332446e-19	1.2081648185814702e-14
2.8692462533332446e-19	1.1838939402140337e-14
2.8692462533332446e-19	1.160110640633584e-14
2.8692462533332446e-19	1.1368051248475434e-14
2.8692462533332446e-19	1.1139677946353886e-14
2.863713896123613e-19	1.0944200312767332e-14
2.88590753475925e-19	1.3156888609859596e-14
2.9821655500862876e-19	1.0189486098972691e-14
2.9535257904470526e-19	9.81619199447949e-15
2.947830929059108e-19	9.563828872013433e-15
3.0135746735916003e-19	1.1048935196899775e-14
3.0029579824635236e-19	1.0713176660413906e-14
2.9975534721026347e-19	1.0474555732909386e-14
2.964948539877029e-19	9.407093802221434e-15
2.949456910917844e-19	9.151038509053081e-15
2.959231653634965e-19	8.99889711265179e-15
2.9563773454885893e-19	8.781891256636477e-15
2.963041685032205e-19	8.622881367726575e-15
3.097688675862669e-19	1.1820545116226414e-14
3.1295843121679276e-19	1.1529847171053203e-14
3.1195335610899483e-19	1.1179137589157705e-14
